129159,5,3
398173,5,4
3016,0,8
246159,2,4
283760,2,6
120760,5,2
3764,0,7
325781,5,7
334486,3,4
504914,1,7
214415,3,2
65900,5,5
330843,2,6
450137,5,3
321580,5,4
474878,5,4
342724,2,5
259625,5,8
103168,4,4
263994,5,5
390782,3,3
106899,2,4
106661,5,5
392676,5,4
70172,5,4
281565,5,5
3252,0,10
60352,5,6
34207,5,6
5308,0,6
359879,5,5
186327,2,8
283430,5,3
45779,5,6
112327,5,3
30135,5,5
193381,2,2
125987,5,9
359542,5,4
238212,1,3
419233,5,4
155047,5,4
43888,3,6
203832,5,5
245302,5,8
420092,5,5
187685,4,7
415964,2,4
444457,4,6
233672,5,5
428125,2,2
277697,2,5
61849,5,6
11867,5,2
398539,2,2
369080,5,7
4308,0,7
128746,2,5
2970,0,9
266778,5,5
310910,5,6
24149,4,4
123529,5,6
248795,5,6
245071,3,6
38313,5,5
355051,3,6
130766,5,3
180696,3,4
436863,5,5
289554,5,9
95771,5,6
250339,4,6
6922,0,8
206906,5,6
21994,5,6
7720,0,7
24609,5,4
199398,5,5
192858,5,4
165772,5,5
122154,5,3
391616,2,6
191609,5,7
311215,5,6
140628,5,4
340076,1,2
375460,5,5
246837,4,7
4032,0,8
241647,5,7
242531,2,2
17602,5,5
216845,5,5
179391,5,4
403126,5,3
307498,5,5
320671,1,5
9115,5,8
441358,5,7
326304,2,3
10407,5,8
317235,5,6
173955,5,6
52606,5,5
365990,5,9
348025,5,5
244204,5,6
292739,2,5
15099,5,5
508302,5,7
70783,5,5
10083,0,2
243921,5,6
4053,0,9
59635,5,7
198176,5,8
279511,5,3
42410,5,7
207438,5,7
27739,5,7
2836,5,14
189448,5,4
327297,5,4
4171,0,5
108256,5,6
200881,5,7
358003,2,4
55384,5,5
34602,2,4
108918,5,9
272568,5,6
172384,5,4
84299,2,5
24506,5,3
415248,4,3
52601,5,5
304748,5,6
193560,1,4
352077,4,6
429288,2,6
373098,5,5
1797,0,9
83928,5,5
315558,5,5
94819,5,4
2335,0,9
278845,5,8
16505,5,6
8440,5,4
262661,5,5
476494,4,8
71400,5,5
10835,5,6
144990,5,5
433190,5,7
3377,0,10
57689,5,7
293646,3,6
273315,2,5
130232,5,6
339199,5,5
363030,5,7
151901,5,5
338178,5,5
421487,5,3
354020,2,21
314699,5,6
254430,5,4
313903,1,4
454059,5,6
279565,5,4
8027,0,6
375834,5,5
146213,5,5
2987,0,17
18095,5,7
286332,5,5
238838,2,2
105567,5,3
161971,5,6
149113,5,7
454999,5,7
214113,5,7
488674,5,5
68472,5,8
464622,2,5
189810,5,5
369105,2,7
102047,5,7
269064,5,7
435722,5,6
48822,2,2
69886,5,7
342249,5,4
334809,2,2
315130,2,5
10924,5,3
272044,3,5
313044,5,5
338790,5,4
119021,5,4
337371,4,9
461327,5,7
288621,5,6
512801,5,6
8181,0,6
127091,4,4
7497,0,10
202941,5,2
458224,5,6
3232,0,8
7104,0,4
100882,5,3
4464,0,4
270387,5,2
317884,5,8
424879,3,4
273428,5,5
314335,3,6
95926,5,3
274123,5,8
249242,5,4
178722,5,6
225779,5,3
236223,5,6
298655,5,4
179564,2,3
501161,5,10
58596,2,3
325624,2,4
251142,5,3
482445,5,3
707,0,12
44818,1,2
393189,5,9
72424,5,9
100741,5,9
422538,5,4
503429,5,7
498654,4,7
517912,5,4
209465,3,5
42246,5,4
227641,5,12
217847,5,6
219802,2,3
243991,5,2
63233,5,7
353145,5,4
421169,5,10
153481,5,3
263573,5,3
78833,4,6
181004,5,3
376175,5,8
465221,5,4
400157,5,4
425466,5,11
7615,0,14
59231,5,8
204570,5,3
241362,5,4
291136,2,3
3159,0,5
362031,5,5
224906,3,3
369679,2,5
183727,2,3
276098,4,5
474118,5,6
8011,0,6
383688,5,4
8826,5,3
188719,2,6
265904,5,8
356754,5,4
95431,5,8
15566,5,9
455118,5,5
113321,5,6
364374,5,4
247451,5,9
532738,5,8
275996,5,6
330012,5,10
32826,3,3
219705,3,3
253037,5,4
245607,5,4
2610,0,10
418850,5,8
353426,5,5
3980,0,10
174725,2,5
169180,5,4
251127,2,3
326639,4,2
7757,5,13
253245,1,2
60464,5,4
180346,5,5
373470,5,7
232770,5,6
292834,2,4
309304,2,4
32860,2,7
374335,2,3
295681,5,7
77692,4,5
361733,5,4
361604,5,2
302689,5,9
261095,5,3
106353,5,6
149901,5,2
24729,3,4
222668,5,5
206524,5,9
391614,2,4
67505,5,10
385217,5,8
130633,1,5
169141,5,4
457915,5,8
111940,5,10
38961,5,6
314430,5,5
260922,5,6
107465,5,5
4591,0,3
109561,5,7
429619,5,5
374731,3,3
458186,5,4
188910,5,7
394438,2,5
22859,2,9
284621,2,4
248572,2,5
188159,2,3
210623,5,4
93704,5,4
440645,5,6
338690,5,7
94620,2,3
3037,0,16
1399,0,10
281232,2,2
2770,0,4
32797,3,3
290710,3,6
193738,5,3
32358,5,7
7786,0,9
178771,5,4
311576,5,3
57350,5,6
372351,5,4
4992,0,9
378378,5,4
63388,5,6
393426,5,4
475307,5,4
154157,5,4
119735,5,4
32719,5,3
191433,5,4
181572,5,6
91867,5,6
424908,5,4
303966,1,2
101315,5,10
183946,5,7
132645,5,10
81888,5,4
148343,3,3
293705,5,5
2873,0,14
211700,5,4
353273,4,5
471828,5,4
3137,0,24
212298,4,5
55749,4,4
109867,5,6
514192,5,7
156123,5,4
48133,5,4
135059,5,3
47057,5,4
66914,5,6
477085,5,4
2705,0,9
343448,5,8
353387,2,3
309558,2,5
368021,5,5
208159,5,4
42242,5,5
449287,5,4
8842,5,4
72039,5,5
254932,2,3
304889,5,5
207929,3,5
279210,5,4
339696,5,9
457337,5,4
368871,5,5
242444,5,8
175931,3,6
265982,5,5
67508,2,5
403213,5,9
457235,5,9
127260,5,13
335442,2,6
503484,5,5
98164,3,5
415958,2,4
349230,4,5
171914,5,6
147206,5,5
306178,5,4
455917,5,4
28132,3,4
428901,5,4
262919,4,6
208094,5,5
12742,5,5
227166,5,3
315656,5,7
394552,3,6
7019,0,9
92140,5,4
381856,5,8
75418,5,6
199001,5,6
86467,1,3
423032,3,6
137370,5,3
68374,5,8
202786,5,9
217674,3,7
384269,5,10
291770,5,4
104585,5,3
218606,5,6
416068,3,4
201785,5,5
53337,2,3
219959,5,5
271092,5,5
250799,3,12
487183,5,4
118075,5,9
259715,5,5
118906,4,2
171513,5,7
477446,5,4
44222,5,7
418827,5,5
399220,5,4
222991,4,3
137178,5,13
513363,5,7
421678,5,5
6584,0,19
169458,5,9
58917,5,5
427269,3,4
244885,2,8
445590,5,5
356923,5,6
327750,2,3
2950,0,9
257927,5,8
59811,5,6
313193,5,5
186964,5,4
339032,5,6
124860,2,9
314122,5,6
218545,5,4
240947,4,3
230728,5,6
151179,5,8
408309,5,5
423381,3,16
450521,2,6
98203,1,4
459604,4,4
81323,3,4
229052,5,5
182125,3,3
194229,5,11
4345,0,9
276388,5,7
359420,4,5
283241,3,4
220994,3,4
259451,3,3
352155,5,5
203157,5,5
99772,5,7
369550,2,7
181133,4,8
182409,5,4
227539,5,10
460111,4,4
396200,5,5
166279,2,5
378236,5,5
238566,2,3
7410,0,14
7296,0,15
370585,2,3
85844,5,8
27637,5,11
172097,5,2
276853,1,10
8507,5,6
300567,2,5
119860,5,6
370046,5,12
264813,5,9
4279,0,6
455092,5,9
186655,5,10
244123,2,3
160357,5,4
71858,5,5
87395,5,2
169086,5,2
17718,5,7
224842,5,4
240089,5,4
379355,5,5
137264,3,3
7077,0,7
228946,5,6
348665,5,4
22886,2,8
378221,2,4
63782,3,4
150193,5,7
267934,2,8
51509,5,6
3881,0,8
211242,5,4
257442,2,5
149121,5,4
298040,5,1
6483,0,7
45001,5,5
373079,3,5
25536,1,9
163971,3,3
372990,2,3
192246,5,5
271001,5,5
438773,5,2
125841,2,5
361334,5,5
273841,2,4
424287,3,3
44750,5,6
24699,5,7
505623,2,2
105455,5,8
10850,5,6
169572,5,9
114867,5,3
22195,5,5
245728,5,7
106428,5,5
464240,5,4
111223,5,3
275402,5,11
451660,4,3
28324,5,7
423072,2,3
322349,2,5
457033,2,2
416334,1,2
136739,1,2
415959,2,5
312415,5,5
258451,5,4
274252,4,2
198191,5,6
217999,4,5
54588,5,7
4176,0,8
310631,5,6
327267,2,3
283381,5,5
250477,5,5
348377,5,5
29215,5,5
209287,2,4
376738,2,8
85527,5,4
52643,5,5
66090,5,4
95369,5,6
309969,5,6
423857,5,7
93777,5,3
123142,3,4
149112,5,3
38148,1,3
246323,5,5
313248,5,6
178999,5,6
65309,5,6
229410,5,9
262409,2,2
137963,5,4
110923,5,4
4241,0,7
134714,4,2
437139,5,6
264202,5,6
145609,5,8
280992,5,4
33351,5,5
220545,5,5
285398,5,6
215258,5,6
61620,5,4
184235,5,3
497464,5,5
3847,0,4
349760,5,6
429054,5,7
278282,5,4
61623,5,4
163690,4,6
217248,5,3
214536,3,2
115403,5,4
368524,5,7
186221,2,7
229732,5,8
46598,0,5
307925,1,2
471589,5,6
429550,2,5
400939,5,6
216894,5,3
7742,5,10
130813,2,6
371783,3,3
121254,3,4
277893,5,3
335609,1,7
261579,5,7
342132,5,7
360406,5,5
192364,5,3
50181,4,9
205571,2,4
345266,5,8
350622,4,4
425894,5,4
185420,2,5
121507,5,3
409930,5,6
370890,2,3
90945,5,7
7970,0,10
165927,5,4
304906,5,4
373173,5,6
407259,3,4
181302,5,4
272580,4,5
40131,5,9
239761,5,4
57315,5,3
167417,5,6
450896,5,7
36900,0,14
218137,3,5
4932,0,5
180281,5,4
365684,5,7
45640,5,4
45745,5,7
426269,4,3
232475,5,5
270005,5,5
119322,3,7
389629,5,4
259043,1,3
3702,0,19
52819,5,3
220027,5,8
17603,0,5
202307,5,4
208358,5,7
304852,5,4
116818,5,5
388512,2,5
206459,5,4
87947,5,3
181910,1,4
4623,0,12
483581,3,4
61817,1,2
153181,5,4
348359,5,4
118154,5,6
246690,2,4
151794,5,7
371556,5,8
229061,5,3
364724,5,5
35933,5,5
248765,5,9
79054,5,5
313164,5,3
147700,5,4
273476,2,6
384010,5,5
219299,5,6
214986,1,4
155944,5,5
321728,5,4
249855,5,6
5283,0,15
209559,5,3
325377,3,3
162123,5,6
117989,5,4
59263,5,6
348114,3,4
220746,5,8
176776,2,6
229483,5,6
185493,5,6
393720,3,4
7442,5,4
365145,5,5
264087,5,5
169350,5,5
454794,5,4
481179,5,6
259967,5,9
455371,5,6
7364,0,13
487503,5,4
37711,5,3
123591,2,2
284603,5,4
359576,5,5
281063,3,3
326846,5,5
289149,1,3
479001,5,7
186648,5,4
5349,0,12
265892,5,4
387,0,5
2720,0,12
190036,5,5
214576,3,2
315660,2,6
253004,5,4
7451,0,11
108932,2,3
406610,5,3
303724,5,5
278002,5,3
191608,5,7
256036,5,6
115589,5,4
188185,5,4
123546,3,4
283420,5,4
530683,4,7
112972,3,5
95628,5,6
85641,3,5
266083,4,5
80631,5,9
514337,5,5
402469,5,6
97311,1,4
303671,2,3
85553,5,4
424558,5,4
76680,2,3
33295,5,7
110888,4,9
8937,3,13
7863,0,11
210724,5,3
261295,3,3
222855,5,8
2450,0,8
180470,2,4
46467,0,14
269804,3,5
271316,2,4
214872,5,4
299767,2,2
322178,5,4
191940,5,5
5280,0,5
229525,5,8
462559,2,4
187842,5,8
15719,2,6
3418,0,13
54680,5,4
52287,2,4
185723,5,6
223363,5,4
2771,0,14
121423,5,2
392091,5,6
6813,0,9
288651,5,7
317892,2,7
286642,4,6
97812,5,8
489158,5,4
319711,5,6
137705,5,4
259689,5,4
159171,5,7
55119,5,10
117433,5,8
367978,2,4
388547,1,6
164149,5,3
221196,5,5
138602,5,7
151117,5,5
365071,5,4
97976,2,7
423428,2,3
67050,5,6
183431,5,2
352381,4,6
154510,5,12
97874,2,2
117063,5,7
200109,5,3
4019,0,15
245239,5,6
389442,2,3
32000,5,5
172786,5,5
421187,5,9
459235,2,7
37434,5,6
392654,5,7
348493,3,3
244271,5,6
175380,5,6
4777,0,7
98788,5,3
300811,5,5
286984,5,9
430346,5,5
430575,3,4
108361,5,4
111280,2,4
116906,5,7
271490,5,5
14495,2,13
126934,3,3
298352,2,5
456954,2,4
398556,5,7
215355,5,7
257192,5,7
320131,2,3
119014,5,5
515586,5,3
347457,5,5
125287,5,4
3389,0,5
393479,5,2
4288,0,8
299033,5,5
354705,5,6
342645,5,5
55163,5,4
383693,5,7
121463,5,6
347836,5,8
90298,5,4
193674,1,3
42833,5,9
125728,5,7
16432,4,10
342660,5,4
319657,5,5
144236,2,2
5360,0,6
425086,5,3
43622,5,3
26651,5,3
330185,1,2
22353,0,6
458477,5,3
102910,3,5
229172,5,4
11791,5,8
247912,5,5
397374,5,9
15495,5,2
192863,5,7
4826,0,14
418327,5,8
322233,3,8
328078,5,3
104374,5,4
10606,5,5
101371,5,3
33138,5,6
53800,5,9
123753,5,3
346291,2,3
181857,5,7
48584,5,7
398897,5,2
164188,5,9
166297,5,4
93606,5,5
379668,2,7
169565,2,4
275991,5,5
172448,5,3
312579,5,6
312212,2,4
218429,5,6
173685,5,6
2646,0,8
330864,2,4
260608,2,3
102895,5,4
149217,5,5
64915,4,4
341431,5,3
60942,2,7
430830,2,5
4648,0,10
368993,2,2
34012,5,6
298196,5,5
110045,5,6
82731,3,2
392690,3,4
7443,0,11
30440,5,5
404871,3,5
203424,5,7
330263,5,5
237899,5,6
14782,2,5
302561,5,6
389233,5,6
217083,2,6
314516,5,4
463856,5,4
41307,5,6
131264,5,6
4657,0,11
302666,2,5
273019,2,5
184329,5,4
72422,3,6
231135,5,6
30293,5,6
383915,5,5
147431,5,2
169648,5,2
109267,3,3
460266,5,11
231026,2,5
18171,5,5
266688,5,7
334451,5,8
195596,5,3
289855,5,7
223912,1,7
39224,5,3
244210,5,3
306608,5,3
7351,0,9
454978,1,4
351516,2,3
461044,5,4
134773,5,3
321420,3,3
97494,5,4
286386,2,4
173390,3,2
19199,5,8
115912,5,3
160307,1,6
3621,0,6
25891,5,4
288531,5,7
275823,5,7
286478,5,4
87255,5,4
277907,1,3
422928,5,3
259753,2,6
273080,2,4
182862,3,5
367560,5,6
330045,5,5
93833,5,8
64662,2,4
254784,5,2
173248,5,10
293757,2,4
10260,0,8
2821,0,10
13763,5,2
219944,3,2
190321,5,8
278242,5,3
116636,5,7
289842,5,7
16813,5,4
318468,5,5
24593,5,3
40512,5,5
461235,5,3
365016,5,6
113733,2,3
340431,5,4
122882,2,4
127650,5,6
4633,0,15
250760,5,4
171376,5,3
452972,2,3
446982,5,8
322352,5,5
130297,5,4
307234,5,7
469988,5,7
168332,5,7
223266,4,16
375066,3,4
53435,5,8
244952,2,7
352469,2,3
17069,5,9
94308,5,8
199396,5,5
459378,4,5
191212,5,7
71298,5,3
377177,5,5
270292,2,2
147294,3,8
283402,5,6
316257,5,2
215167,5,6
199970,5,9
97404,5,7
1566,0,8
418874,2,5
92567,3,3
112414,2,3
240273,5,8
258774,2,4
17325,5,8
188636,2,3
227141,5,6
60178,5,6
321805,2,3
81507,1,4
119030,5,8
346180,5,7
457046,3,4
26371,5,7
268073,2,2
359323,2,5
147036,2,6
512486,5,4
54269,5,6
64500,5,7
176415,2,5
181292,1,2
133559,5,2
25149,5,8
91309,1,4
253725,5,3
173659,2,3
382715,3,2
3507,0,6
271019,3,4
475937,5,6
217133,5,4
359141,5,5
181261,5,4
204562,5,3
4406,0,16
3776,0,12
255005,2,3
114229,5,3
321929,5,6
476010,5,11
374133,5,7
145366,5,4
230433,2,4
40256,3,3
211048,2,2
358604,5,4
144778,3,2
241058,5,11
8211,0,8
36572,5,14
275810,1,4
4829,0,10
344132,4,10
228635,5,2
246674,1,2
417663,5,2
93439,5,10
7244,0,4
279074,5,6
286468,5,4
178637,5,6
458078,1,2
297222,3,3
35207,5,8
63930,3,6
119922,5,7
39558,5,4
59619,5,7
403404,5,4
416950,2,4
304847,5,8
317364,5,5
148670,5,6
415957,2,4
183542,5,6
457809,2,2
84090,2,2
1420,0,8
42472,2,3
261489,5,8
289499,5,4
407779,1,2
45782,5,4
322107,5,3
178446,5,9
84613,2,9
26642,5,3
319998,5,6
423299,5,4
237030,5,3
217679,5,7
127533,5,7
237904,2,6
373804,5,5
364209,5,2
301634,5,8
412023,5,4
160194,5,6
415949,5,6
96703,5,3
158249,5,10
237806,5,5
362232,5,4
427915,5,8
480568,5,7
127547,4,3
4310,0,12
4040,0,7
422399,5,11
304795,5,5
310371,5,4
220750,5,4
288286,5,6
255270,3,6
480105,5,4
456828,5,5
132796,5,8
397997,5,5
316544,5,3
417602,2,3
322452,5,4
30239,5,6
123666,5,9
113468,2,6
286666,5,7
330097,5,3
326108,2,5
433547,5,6
425703,5,4
232769,5,6
21633,5,6
3301,0,6
1406,0,7
16066,5,2
352076,4,8
65985,2,3
430398,5,4
213382,2,3
453089,1,4
413789,4,3
217901,3,3
470834,4,2
365915,2,3
97139,2,3
100790,5,9
95987,5,5
59575,5,5
297025,5,4
318805,5,5
430054,5,4
299233,5,5
493382,5,6
9518,2,2
129552,2,3
38411,5,4
117671,5,5
884,0,3
129351,4,4
398428,5,8
122141,5,5
388354,4,5
277251,5,7
366863,5,8
235169,2,5
3537,0,8
495163,5,3
146617,5,4
335912,4,4
280197,5,4
276879,5,5
198253,5,7
451657,5,3
464814,5,10
115289,5,5
129184,2,7
382503,5,4
416283,5,7
6746,0,5
417609,4,5
58945,5,7
176609,5,3
385878,3,4
209652,5,3
7476,2,11
176251,5,5
60677,5,3
166573,5,3
28951,5,5
410069,3,5
269483,5,7
284312,5,4
24301,5,8
8009,0,6
423551,5,5
150111,1,3
2502,0,13
117414,5,3
259045,2,5
254825,5,3
462167,5,5
414643,5,4
185480,2,5
93327,5,6
222998,4,3
287771,5,2
378218,1,2
412980,5,5
420049,5,6
24783,5,4
25477,5,5
186727,5,6
75602,2,6
89387,5,5
6700,0,11
128304,5,4
297887,5,4
60777,5,6
3292,0,14
335495,5,4
47944,3,7
233508,5,5
505220,5,7
367440,5,17
8455,5,5
229766,5,7
13597,0,8
6721,0,9
150808,5,6
355060,2,5
56918,5,6
117228,5,4
214706,2,4
238267,5,5
310929,1,7
292311,5,8
44189,5,5
242438,5,9
215593,5,5
315560,5,5
121935,5,3
201540,5,5
455944,5,3
3933,0,6
99418,5,5
48090,3,9
443227,5,11
15384,5,4
37419,5,6
245241,4,6
248969,5,7
8214,0,7
208709,5,5
184658,5,3
68385,5,3
260642,5,4
129725,5,7
418422,5,10
238462,5,3
284848,5,7
315153,2,6
473803,3,4
57390,0,3
300803,5,6
253066,5,3
428327,5,11
420727,5,8
447228,4,3
5179,0,9
452115,5,4
319398,2,7
11045,5,11
120459,5,4
210607,5,4
255328,5,6
273104,3,5
214514,3,2
284442,5,4
198142,5,4
262516,5,4
185089,5,4
448653,5,4
92866,5,5
4261,0,12
261609,5,2
73241,2,8
166038,5,6
392006,5,3
171305,5,6
197199,5,8
65193,5,6
432142,2,6
503988,5,7
376889,2,3
322756,5,4
29306,5,10
298254,5,3
297208,5,5
402071,5,9
333601,4,5
63860,4,7
308394,5,6
73876,5,7
9911,0,4
496224,5,5
38413,5,6
58150,5,8
71875,5,3
371067,5,4
74045,5,3
186559,5,5
466988,5,7
334528,5,11
115168,5,7
284517,5,6
493492,3,4
238276,4,3
260325,5,5
451498,5,4
222284,5,4
227876,2,3
219814,5,4
19943,5,5
126806,5,5
39572,5,10
55408,5,6
280954,1,5
357218,2,3
381055,5,4
273863,2,3
375304,5,4
60231,5,3
91233,5,6
117483,3,2
65994,5,5
58589,5,5
425197,5,5
218215,5,12
272140,5,5
274968,5,9
344165,2,4
10037,0,5
247293,5,4
111091,5,7
5140,4,6
463296,5,4
162826,5,8
5072,0,5
223957,4,3
372251,5,4
227424,5,8
201368,5,4
85154,5,7
180347,5,6
209243,5,2
1760,0,9
347931,5,6
370628,4,5
184552,5,8
3795,0,7
128934,5,3
340733,2,5
480023,5,9
199071,5,4
397916,5,2
329231,2,3
115793,5,4
235161,2,5
32527,5,3
220201,5,4
247616,5,10
438978,2,6
190063,5,6
141263,5,5
251116,5,5
146908,5,4
223826,5,5
8059,0,9
381767,3,5
174405,5,4
1148,3,4
251232,5,4
126943,5,3
170245,4,4
372988,5,6
449657,5,6
368865,2,9
115397,5,6
156128,5,5
40681,5,3
401923,2,3
222893,5,5
224718,4,4
37824,5,5
314111,5,5
7636,0,9
103618,5,12
8245,0,19
37732,5,10
270574,5,5
457899,3,7
67665,5,7
370653,5,6
245348,2,4
11813,5,8
230255,1,2
3715,0,8
329465,2,3
280251,5,4
318124,5,4
114821,5,2
62933,5,5
180045,5,7
295649,3,6
391308,5,3
229602,5,7
98880,2,5
464837,5,5
333917,2,5
457270,5,4
515356,5,6
298473,5,5
112292,5,5
274593,5,9
63345,5,5
67472,5,3
324268,5,10
307684,5,4
97867,2,7
453991,5,4
180702,5,4
80546,5,3
189979,5,3
348292,3,3
104465,5,4
229984,5,2
263764,5,4
92645,5,6
415525,5,13
389950,5,8
185488,3,3
276285,5,4
274877,1,3
83409,5,6
133436,5,4
504710,5,5
4915,0,19
39468,5,9
3028,0,10
82158,5,10
328015,5,4
274962,5,5
116833,2,3
45675,1,4
407705,4,6
533125,4,8
308895,5,7
199520,2,7
243654,5,4
31200,5,8
3492,0,7
272463,2,5
87298,5,5
161976,5,7
282765,5,6
36856,5,5
503962,5,6
325750,5,3
99141,1,4
248132,5,6
8452,5,8
157973,5,5
295098,5,4
174273,2,6
444429,2,3
428040,5,8
287921,3,2
7915,3,4
375567,5,7
177900,2,6
255145,2,5
67342,3,6
377208,5,6
35374,5,3
422611,2,4
4682,0,10
401157,1,8
7138,0,16
467018,1,17
65497,5,6
425215,2,5
123959,5,3
456099,2,6
62606,5,3
211083,5,5
16775,5,6
215073,4,5
217162,5,4
3812,0,15
34644,1,5
351259,2,4
376642,5,8
104738,1,2
298244,5,6
423988,5,6
309927,5,7
214124,3,5
239757,5,3
415103,5,6
417823,5,3
407078,3,3
20205,1,4
423038,2,7
249512,5,7
415960,2,5
31238,4,4
501620,5,5
47682,5,6
375899,2,3
421149,5,8
4026,0,19
5317,0,14
2941,2,3
359515,1,3
3597,0,14
271402,3,5
292140,5,4
500834,5,2
387599,2,2
503294,5,10
74309,5,6
204720,5,6
3841,0,8
461368,2,3
289300,5,6
76676,5,5
355835,5,6
429565,5,4
7216,0,6
308351,2,6
397489,5,5
171025,5,4
290448,5,2
399370,3,4
235198,5,8
144928,5,4
296961,5,5
114434,1,2
293984,5,6
407468,5,5
345941,5,3
456058,3,4
820,0,4
268875,2,2
198687,2,3
141425,5,5
302262,2,5
151914,5,6
290008,5,2
479016,5,7
275524,5,4
72721,5,5
65417,5,4
52689,5,6
30060,5,7
325918,5,5
350000,5,7
173982,5,5
443666,5,6
59285,5,7
326843,5,6
197792,5,7
315763,2,9
295576,5,6
285405,5,11
40449,3,5
146775,5,9
3965,0,5
28462,2,3
204660,5,5
220846,5,5
68522,5,4
209060,5,4
5429,0,12
428605,3,6
36285,5,6
5417,0,7
37208,5,7
221302,1,8
111875,2,4
425102,3,4
174297,5,2
448978,4,7
327119,5,3
780,0,13
66032,5,2
163175,5,5
445900,5,2
202507,5,6
164013,5,5
478941,5,5
63296,5,4
433569,5,7
290942,3,4
110870,5,3
247721,2,7
183429,5,8
2762,0,12
123628,5,5
92461,5,6
336421,5,7
443830,5,10
